,Filename,Time,x-coord1,x-coord2,x-mid
217,exp_vid1_0218.png,7.266666666666667,68,74,71.0
218,exp_vid1_0219.png,7.3,52,86,69.0
219,exp_vid1_0220.png,7.333333333333333,207,210,208.5
220,exp_vid1_0221.png,7.366666666666666,122,127,124.5
221,exp_vid1_0222.png,7.4,211,213,212.0
222,exp_vid1_0223.png,7.433333333333334,152,181,166.5
223,exp_vid1_0224.png,7.466666666666667,181,218,199.5
224,exp_vid1_0225.png,7.5,219,241,230.0
225,exp_vid1_0226.png,7.533333333333333,222,266,244.0
226,exp_vid1_0227.png,7.566666666666666,224,251,237.5
227,exp_vid1_0228.png,7.6,303,339,321.0
228,exp_vid1_0229.png,7.633333333333334,348,354,351.0
229,exp_vid1_0230.png,7.666666666666667,349,371,360.0
230,exp_vid1_0231.png,7.7,367,380,373.5
231,exp_vid1_0232.png,7.733333333333333,383,414,398.5
232,exp_vid1_0233.png,7.766666666666667,391,421,406.0
233,exp_vid1_0234.png,7.8,233,237,235.0
234,exp_vid1_0235.png,7.833333333333333,402,408,405.0
235,exp_vid1_0236.png,7.866666666666666,385,393,389.0
236,exp_vid1_0237.png,7.9,377,378,377.5
237,exp_vid1_0238.png,7.933333333333334,355,390,372.5
238,exp_vid1_0239.png,7.966666666666667,302,305,303.5
239,exp_vid1_0240.png,8.0,310,328,319.0
240,exp_vid1_0241.png,8.033333333333333,285,308,296.5
241,exp_vid1_0242.png,8.066666666666666,266,273,269.5
242,exp_vid1_0243.png,8.1,224,244,234.0
243,exp_vid1_0244.png,8.133333333333333,199,216,207.5
244,exp_vid1_0245.png,8.166666666666666,162,182,172.0
245,exp_vid1_0246.png,8.2,120,159,139.5
246,exp_vid1_0247.png,8.233333333333333,110,133,121.5
247,exp_vid1_0248.png,8.266666666666667,142,148,145.0
248,exp_vid1_0249.png,8.3,55,81,68.0
249,exp_vid1_0250.png,8.333333333333334,208,210,209.0
250,exp_vid1_0251.png,8.366666666666667,52,61,56.5
251,exp_vid1_0252.png,8.4,50,51,50.5
252,exp_vid1_0253.png,8.433333333333334,49,53,51.0
253,exp_vid1_0254.png,8.466666666666667,48,52,50.0
254,exp_vid1_0255.png,8.5,63,74,68.5
255,exp_vid1_0256.png,8.533333333333333,125,127,126.0
256,exp_vid1_0257.png,8.566666666666666,95,111,103.0
257,exp_vid1_0258.png,8.6,100,135,117.5
258,exp_vid1_0259.png,8.633333333333333,126,163,144.5
259,exp_vid1_0260.png,8.666666666666666,165,184,174.5
260,exp_vid1_0261.png,8.7,195,222,208.5
261,exp_vid1_0262.png,8.733333333333333,219,226,222.5
262,exp_vid1_0263.png,8.766666666666667,255,284,269.5
263,exp_vid1_0264.png,8.8,285,308,296.5
264,exp_vid1_0265.png,8.833333333333334,312,336,324.0
265,exp_vid1_0266.png,8.866666666666667,337,360,348.5
266,exp_vid1_0267.png,8.9,351,387,369.0
267,exp_vid1_0268.png,8.933333333333334,369,401,385.0
268,exp_vid1_0269.png,8.966666666666667,387,389,388.0
269,exp_vid1_0270.png,9.0,390,397,393.5
270,exp_vid1_0271.png,9.033333333333333,399,403,401.0
271,exp_vid1_0272.png,9.066666666666666,397,399,398.0
272,exp_vid1_0273.png,9.1,381,389,385.0
273,exp_vid1_0274.png,9.133333333333333,369,390,379.5
274,exp_vid1_0275.png,9.166666666666666,351,369,360.0
275,exp_vid1_0276.png,9.2,226,227,226.5
276,exp_vid1_0277.png,9.233333333333333,268,304,286.0
277,exp_vid1_0278.png,9.266666666666667,276,300,288.0
278,exp_vid1_0279.png,9.3,220,235,227.5
279,exp_vid1_0280.png,9.333333333333334,206,246,226.0
280,exp_vid1_0281.png,9.366666666666667,193,209,201.0
281,exp_vid1_0282.png,9.4,193,215,204.0
282,exp_vid1_0283.png,9.433333333333334,129,144,136.5
283,exp_vid1_0284.png,9.466666666666667,105,121,113.0
284,exp_vid1_0285.png,9.5,74,104,89.0
285,exp_vid1_0286.png,9.533333333333333,55,63,59.0
286,exp_vid1_0287.png,9.566666666666666,65,75,70.0
287,exp_vid1_0288.png,9.6,140,144,142.0
288,exp_vid1_0289.png,9.633333333333333,48,49,48.5
289,exp_vid1_0290.png,9.666666666666666,52,54,53.0
290,exp_vid1_0291.png,9.7,56,63,59.5
291,exp_vid1_0292.png,9.733333333333333,47,79,63.0
292,exp_vid1_0293.png,9.766666666666667,62,94,78.0
293,exp_vid1_0294.png,9.8,210,211,210.5
294,exp_vid1_0295.png,9.833333333333334,114,143,128.5
295,exp_vid1_0296.png,9.866666666666667,148,163,155.5
296,exp_vid1_0297.png,9.9,202,218,210.0
297,exp_vid1_0298.png,9.933333333333334,200,234,217.0
298,exp_vid1_0299.png,9.966666666666667,221,252,236.5
299,exp_vid1_0300.png,10.0,223,252,237.5
300,exp_vid1_0301.png,10.033333333333333,288,307,297.5
301,exp_vid1_0302.png,10.066666666666666,315,337,326.0
302,exp_vid1_0303.png,10.1,348,353,350.5
303,exp_vid1_0304.png,10.133333333333333,358,374,366.0
304,exp_vid1_0305.png,10.166666666666666,372,384,378.0
305,exp_vid1_0306.png,10.2,408,416,412.0
306,exp_vid1_0307.png,10.233333333333333,391,397,394.0
307,exp_vid1_0308.png,10.266666666666667,398,400,399.0
308,exp_vid1_0309.png,10.3,388,418,403.0
309,exp_vid1_0310.png,10.333333333333334,379,386,382.5
310,exp_vid1_0311.png,10.366666666666667,374,376,375.0
311,exp_vid1_0312.png,10.4,344,372,358.0
312,exp_vid1_0313.png,10.433333333333334,320,343,331.5
313,exp_vid1_0314.png,10.466666666666667,262,264,263.0
314,exp_vid1_0315.png,10.5,273,277,275.0
315,exp_vid1_0316.png,10.533333333333333,233,268,250.5
316,exp_vid1_0317.png,10.566666666666666,210,223,216.5
317,exp_vid1_0318.png,10.6,197,219,208.0
318,exp_vid1_0319.png,10.633333333333333,156,164,160.0
319,exp_vid1_0320.png,10.666666666666666,110,117,113.5
320,exp_vid1_0321.png,10.7,104,119,111.5
321,exp_vid1_0322.png,10.733333333333333,80,101,90.5
322,exp_vid1_0323.png,10.766666666666667,48,81,64.5
323,exp_vid1_0324.png,10.8,65,66,65.5
324,exp_vid1_0325.png,10.833333333333334,51,53,52.0
325,exp_vid1_0326.png,10.866666666666667,41,56,48.5
326,exp_vid1_0327.png,10.9,42,52,47.0
327,exp_vid1_0328.png,10.933333333333334,61,72,66.5
328,exp_vid1_0329.png,10.966666666666667,75,79,77.0
329,exp_vid1_0330.png,11.0,96,99,97.5
330,exp_vid1_0331.png,11.033333333333333,94,126,110.0
331,exp_vid1_0332.png,11.066666666666666,169,179,174.0
332,exp_vid1_0333.png,11.1,216,217,216.5
333,exp_vid1_0334.png,11.133333333333333,185,217,201.0
334,exp_vid1_0335.png,11.166666666666666,220,231,225.5
335,exp_vid1_0336.png,11.2,222,259,240.5
336,exp_vid1_0337.png,11.233333333333333,224,263,243.5
337,exp_vid1_0338.png,11.266666666666667,297,314,305.5
338,exp_vid1_0339.png,11.3,225,226,225.5
339,exp_vid1_0340.png,11.333333333333334,346,349,347.5
340,exp_vid1_0341.png,11.366666666666667,360,379,369.5
341,exp_vid1_0342.png,11.4,385,388,386.5
342,exp_vid1_0343.png,11.433333333333334,385,417,401.0
343,exp_vid1_0344.png,11.466666666666667,389,400,394.5
344,exp_vid1_0345.png,11.5,230,421,325.5
345,exp_vid1_0346.png,11.533333333333333,384,416,400.0
346,exp_vid1_0347.png,11.566666666666666,378,379,378.5
347,exp_vid1_0348.png,11.6,357,391,374.0
348,exp_vid1_0349.png,11.633333333333333,339,359,349.0
349,exp_vid1_0350.png,11.666666666666666,315,338,326.5
350,exp_vid1_0351.png,11.7,288,310,299.0
351,exp_vid1_0352.png,11.733333333333333,262,279,270.5
352,exp_vid1_0353.png,11.766666666666667,219,232,225.5
353,exp_vid1_0354.png,11.8,205,211,208.0
354,exp_vid1_0355.png,11.833333333333334,217,219,218.0
355,exp_vid1_0356.png,11.866666666666667,129,168,148.5
356,exp_vid1_0357.png,11.9,122,137,129.5
357,exp_vid1_0358.png,11.933333333333334,100,115,107.5
358,exp_vid1_0359.png,11.966666666666667,60,94,77.0
359,exp_vid1_0360.png,12.0,71,74,72.5
360,exp_vid1_0361.png,12.033333333333333,174,210,192.0
361,exp_vid1_0362.png,12.066666666666666,44,49,46.5
362,exp_vid1_0363.png,12.1,138,139,138.5
363,exp_vid1_0364.png,12.133333333333333,48,53,50.5
364,exp_vid1_0365.png,12.166666666666666,186,187,186.5
365,exp_vid1_0366.png,12.2,68,71,69.5
366,exp_vid1_0367.png,12.233333333333333,134,142,138.0
367,exp_vid1_0368.png,12.266666666666667,103,127,115.0
368,exp_vid1_0369.png,12.3,161,214,187.5
369,exp_vid1_0370.png,12.333333333333334,165,181,173.0
370,exp_vid1_0371.png,12.366666666666667,194,197,195.5
371,exp_vid1_0372.png,12.4,296,299,297.5
372,exp_vid1_0373.png,12.433333333333334,251,257,254.0
373,exp_vid1_0374.png,12.466666666666667,296,299,297.5
374,exp_vid1_0375.png,12.5,301,321,311.0
375,exp_vid1_0376.png,12.533333333333333,333,348,340.5
376,exp_vid1_0377.png,12.566666666666666,347,360,353.5
377,exp_vid1_0378.png,12.6,367,375,371.0
378,exp_vid1_0379.png,12.633333333333333,380,388,384.0
379,exp_vid1_0380.png,12.666666666666666,387,418,402.5
380,exp_vid1_0381.png,12.7,400,401,400.5
381,exp_vid1_0382.png,12.733333333333333,400,405,402.5
382,exp_vid1_0383.png,12.766666666666667,391,398,394.5
383,exp_vid1_0384.png,12.8,372,380,376.0
384,exp_vid1_0385.png,12.833333333333334,352,366,359.0
385,exp_vid1_0386.png,12.866666666666667,335,341,338.0
386,exp_vid1_0387.png,12.9,306,342,324.0
387,exp_vid1_0388.png,12.933333333333334,297,301,299.0
388,exp_vid1_0389.png,12.966666666666667,269,273,271.0
389,exp_vid1_0390.png,13.0,212,252,232.0
390,exp_vid1_0391.png,13.033333333333333,191,212,201.5
391,exp_vid1_0392.png,13.066666666666666,165,184,174.5
392,exp_vid1_0393.png,13.1,135,154,144.5
393,exp_vid1_0394.png,13.133333333333333,106,129,117.5
394,exp_vid1_0395.png,13.166666666666666,84,109,96.5
395,exp_vid1_0396.png,13.2,86,89,87.5
396,exp_vid1_0397.png,13.233333333333333,66,75,70.5
397,exp_vid1_0398.png,13.266666666666667,61,65,63.0
398,exp_vid1_0399.png,13.3,31,55,43.0
399,exp_vid1_0400.png,13.333333333333334,45,52,48.5
400,exp_vid1_0401.png,13.366666666666667,58,69,63.5
401,exp_vid1_0402.png,13.4,71,83,77.0
402,exp_vid1_0403.png,13.433333333333334,88,93,90.5
403,exp_vid1_0404.png,13.466666666666667,89,117,103.0
404,exp_vid1_0405.png,13.5,132,167,149.5
405,exp_vid1_0406.png,13.533333333333333,135,150,142.5
406,exp_vid1_0407.png,13.566666666666666,196,218,207.0
407,exp_vid1_0408.png,13.6,195,229,212.0
408,exp_vid1_0409.png,13.633333333333333,219,227,223.0
409,exp_vid1_0410.png,13.666666666666666,256,273,264.5
410,exp_vid1_0411.png,13.7,283,301,292.0
411,exp_vid1_0412.png,13.733333333333333,309,326,317.5
412,exp_vid1_0413.png,13.766666666666667,338,366,352.0
413,exp_vid1_0414.png,13.8,352,365,358.5
414,exp_vid1_0415.png,13.833333333333334,371,402,386.5
415,exp_vid1_0416.png,13.866666666666667,381,412,396.5
416,exp_vid1_0417.png,13.9,388,395,391.5
417,exp_vid1_0418.png,13.933333333333334,390,391,390.5
418,exp_vid1_0419.png,13.966666666666667,232,237,234.5
419,exp_vid1_0420.png,14.0,377,410,393.5
420,exp_vid1_0421.png,14.033333333333333,392,399,395.5
421,exp_vid1_0422.png,14.066666666666666,346,360,353.0
422,exp_vid1_0423.png,14.1,226,227,226.5
423,exp_vid1_0424.png,14.133333333333333,295,331,313.0
424,exp_vid1_0425.png,14.166666666666666,265,296,280.5
425,exp_vid1_0426.png,14.2,222,262,242.0
426,exp_vid1_0427.png,14.233333333333333,202,244,223.0
427,exp_vid1_0428.png,14.266666666666667,191,201,196.0
428,exp_vid1_0429.png,14.3,164,180,172.0
429,exp_vid1_0430.png,14.333333333333334,129,145,137.0
430,exp_vid1_0431.png,14.366666666666667,113,116,114.5
431,exp_vid1_0432.png,14.4,69,106,87.5
432,exp_vid1_0433.png,14.433333333333334,72,82,77.0
433,exp_vid1_0434.png,14.466666666666667,68,77,72.5
434,exp_vid1_0435.png,14.5,35,65,50.0
435,exp_vid1_0436.png,14.533333333333333,33,209,121.0
436,exp_vid1_0437.png,14.566666666666666,170,210,190.0
437,exp_vid1_0438.png,14.6,60,68,64.0
438,exp_vid1_0439.png,14.633333333333333,52,85,68.5
439,exp_vid1_0440.png,14.666666666666666,85,101,93.0
440,exp_vid1_0441.png,14.7,88,123,105.5
441,exp_vid1_0442.png,14.733333333333333,113,149,131.0
442,exp_vid1_0443.png,14.766666666666667,155,171,163.0
443,exp_vid1_0444.png,14.8,168,206,187.0
444,exp_vid1_0445.png,14.833333333333334,217,227,222.0
445,exp_vid1_0446.png,14.866666666666667,219,233,226.0
446,exp_vid1_0447.png,14.9,256,296,276.0
447,exp_vid1_0448.png,14.933333333333334,291,311,301.0
448,exp_vid1_0449.png,14.966666666666667,314,343,328.5
449,exp_vid1_0450.png,15.0,331,340,335.5
450,exp_vid1_0451.png,15.033333333333333,228,229,228.5
451,exp_vid1_0452.png,15.066666666666666,395,401,398.0
452,exp_vid1_0453.png,15.1,382,413,397.5
453,exp_vid1_0454.png,15.133333333333333,396,398,397.0
454,exp_vid1_0455.png,15.166666666666666,396,397,396.5
455,exp_vid1_0456.png,15.2,390,391,390.5
456,exp_vid1_0457.png,15.233333333333333,383,394,388.5
457,exp_vid1_0458.png,15.266666666666667,365,366,365.5
458,exp_vid1_0459.png,15.3,349,354,351.5
459,exp_vid1_0460.png,15.333333333333334,322,334,328.0
460,exp_vid1_0461.png,15.366666666666667,298,305,301.5
461,exp_vid1_0462.png,15.4,266,283,274.5
462,exp_vid1_0463.png,15.433333333333334,228,233,230.5
463,exp_vid1_0464.png,15.466666666666667,219,222,220.5
464,exp_vid1_0465.png,15.5,182,186,184.0
465,exp_vid1_0466.png,15.533333333333333,166,217,191.5
466,exp_vid1_0467.png,15.566666666666666,124,142,133.0
467,exp_vid1_0468.png,15.6,103,120,111.5
468,exp_vid1_0469.png,15.633333333333333,92,95,93.5
469,exp_vid1_0470.png,15.666666666666666,52,83,67.5
470,exp_vid1_0471.png,15.7,42,72,57.0
471,exp_vid1_0472.png,15.733333333333333,57,67,62.0
472,exp_vid1_0473.png,15.766666666666667,206,207,206.5
473,exp_vid1_0474.png,15.8,38,210,124.0
474,exp_vid1_0475.png,15.833333333333334,71,80,75.5
475,exp_vid1_0476.png,15.866666666666667,60,91,75.5
476,exp_vid1_0477.png,15.9,98,100,99.0
477,exp_vid1_0478.png,15.933333333333334,112,125,118.5
478,exp_vid1_0479.png,15.966666666666667,296,299,297.5
479,exp_vid1_0480.png,16.0,163,178,170.5
480,exp_vid1_0481.png,16.033333333333335,198,201,199.5
481,exp_vid1_0482.png,16.066666666666666,217,238,227.5
482,exp_vid1_0483.png,16.1,245,264,254.5
483,exp_vid1_0484.png,16.133333333333333,272,291,281.5
